annee;mois_num;code_reg;nom_reg;filiere_raw;prod_gwh;filiere;prod_mwh
2016;01;76;Occitanie;Production hydraulique (GWh);1060.092;Hydraulique;1060092.0
2017;01;11;Île-de-France;Production hydraulique (GWh);7.335;Hydraulique;7335.0
2017;01;52;Pays de la Loire;Production hydraulique (GWh);0.908;Hydraulique;908.0
2018;01;44;Grand Est;Production hydraulique (GWh);869.638;Hydraulique;869638.0
2018;01;75;Nouvelle-Aquitaine;Production hydraulique (GWh);944.822;Hydraulique;944822.0
2020;01;28;Normandie;Production hydraulique (GWh);13.106;Hydraulique;13106.0
2021;01;53;Bretagne;Production hydraulique (GWh);61.74;Hydraulique;61740.0
2021;01;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);3023.063;Hydraulique;3023063.0
2022;01;11;Île-de-France;Production hydraulique (GWh);2.858;Hydraulique;2858.0
2022;01;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);107.597;Hydraulique;107597.0
2022;01;28;Normandie;Production hydraulique (GWh);9.235;Hydraulique;9235.0
2022;01;32;Hauts-de-France;Production hydraulique (GWh);1.652;Hydraulique;1652.0
2022;01;76;Occitanie;Production hydraulique (GWh);1240.847;Hydraulique;1240847.0
2023;01;24;Centre-Val de Loire;Production hydraulique (GWh);9.573;Hydraulique;9573.0
2024;01;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1313.354;Hydraulique;1313354.0
2014;02;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2817.776;Hydraulique;2817776.0
2015;02;11;Île-de-France;Production hydraulique (GWh);2.286;Hydraulique;2286.0
2015;02;28;Normandie;Production hydraulique (GWh);12.52;Hydraulique;12520.0
2015;02;44;Grand Est;Production hydraulique (GWh);578.39;Hydraulique;578390.0
2015;02;76;Occitanie;Production hydraulique (GWh);1355.596;Hydraulique;1355596.0
2016;02;28;Normandie;Production hydraulique (GWh);14.068;Hydraulique;14068.0
2016;02;32;Hauts-de-France;Production hydraulique (GWh);1.432;Hydraulique;1432.0
2016;02;94;Corse;Production hydraulique (GWh);92.727;Hydraulique;92727.0
2017;02;44;Grand Est;Production hydraulique (GWh);530.612;Hydraulique;530612.0
2017;02;75;Nouvelle-Aquitaine;Production hydraulique (GWh);303.204;Hydraulique;303204.0
2018;02;11;Île-de-France;Production hydraulique (GWh);0.049;Hydraulique;49.0
2018;02;76;Occitanie;Production hydraulique (GWh);1641.19;Hydraulique;1641190.0
2018;02;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1017.739;Hydraulique;1017739.0
2019;02;76;Occitanie;Production hydraulique (GWh);909.458;Hydraulique;909458.0
2019;02;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);781.156;Hydraulique;781156.0
2019;02;94;Corse;Production hydraulique (GWh);64.784;Hydraulique;64784.00000000001
2020;02;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);128.024;Hydraulique;128024.0
2020;02;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1231.014;Hydraulique;1231014.0
2021;02;11;Île-de-France;Production hydraulique (GWh);0.595;Hydraulique;595.0
2021;02;94;Corse;Production hydraulique (GWh);96.519;Hydraulique;96519.0
2022;02;24;Centre-Val de Loire;Production hydraulique (GWh);9.863;Hydraulique;9863.0
2022;02;44;Grand Est;Production hydraulique (GWh);659.2;Hydraulique;659200.0
2022;02;76;Occitanie;Production hydraulique (GWh);797.434;Hydraulique;797434.0
2023;02;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);61.727;Hydraulique;61727.0
2023;02;32;Hauts-de-France;Production hydraulique (GWh);1.476;Hydraulique;1476.0
2023;02;44;Grand Est;Production hydraulique (GWh);435.697;Hydraulique;435697.0
2023;02;94;Corse;Production hydraulique (GWh);66.113;Hydraulique;66113.0
2024;02;11;Île-de-France;Production hydraulique (GWh);3.071;Hydraulique;3071.0
2024;02;32;Hauts-de-France;Production hydraulique (GWh);1.157;Hydraulique;1157.0
2024;02;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2818.26;Hydraulique;2818260.0
2014;03;11;Île-de-France;Production hydraulique (GWh);4.151;Hydraulique;4151.0
2014;03;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);81.44;Hydraulique;81440.0
2014;03;52;Pays de la Loire;Production hydraulique (GWh);2.961;Hydraulique;2961.0
2014;03;53;Bretagne;Production hydraulique (GWh);56.537;Hydraulique;56537.0
2015;03;44;Grand Est;Production hydraulique (GWh);762.641;Hydraulique;762641.0
2015;03;52;Pays de la Loire;Production hydraulique (GWh);3.511;Hydraulique;3511.0
2015;03;76;Occitanie;Production hydraulique (GWh);1362.602;Hydraulique;1362602.0
2015;03;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2651.633;Hydraulique;2651633.0
2015;03;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);784.242;Hydraulique;784242.0
2016;03;52;Pays de la Loire;Production hydraulique (GWh);3.091;Hydraulique;3091.0
2016;03;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2588.268;Hydraulique;2588268.0
2017;03;28;Normandie;Production hydraulique (GWh);13.098;Hydraulique;13098.0
2017;03;53;Bretagne;Production hydraulique (GWh);54.139;Hydraulique;54139.0
2018;03;32;Hauts-de-France;Production hydraulique (GWh);1.735;Hydraulique;1735.0
2018;03;52;Pays de la Loire;Production hydraulique (GWh);3.16;Hydraulique;3160.0
2018;03;53;Bretagne;Production hydraulique (GWh);43.204;Hydraulique;43204.0
2018;03;94;Corse;Production hydraulique (GWh);117.261;Hydraulique;117261.0
2019;03;11;Île-de-France;Production hydraulique (GWh);7.321;Hydraulique;7321.0
2020;03;11;Île-de-France;Production hydraulique (GWh);1.001;Hydraulique;1000.9999999999999
2020;03;24;Centre-Val de Loire;Production hydraulique (GWh);22.554;Hydraulique;22554.0
2020;03;32;Hauts-de-France;Production hydraulique (GWh);1.401;Hydraulique;1401.0
2020;03;52;Pays de la Loire;Production hydraulique (GWh);3.632;Hydraulique;3632.0
2020;03;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1246.229;Hydraulique;1246229.0
2021;03;32;Hauts-de-France;Production hydraulique (GWh);1.785;Hydraulique;1785.0
2021;03;76;Occitanie;Production hydraulique (GWh);1280.314;Hydraulique;1280314.0
2022;03;44;Grand Est;Production hydraulique (GWh);485.42;Hydraulique;485420.0
2022;03;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);368.177;Hydraulique;368177.0
2023;03;11;Île-de-France;Production hydraulique (GWh);7.778;Hydraulique;7778.0
2023;03;44;Grand Est;Production hydraulique (GWh);634.495;Hydraulique;634495.0
2024;03;11;Île-de-France;Production hydraulique (GWh);0.84;Hydraulique;840.0
2024;03;32;Hauts-de-France;Production hydraulique (GWh);1.411;Hydraulique;1411.0
2014;04;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);32.032;Hydraulique;32031.999999999996
2014;04;44;Grand Est;Production hydraulique (GWh);554.409;Hydraulique;554409.0
2014;04;76;Occitanie;Production hydraulique (GWh);1268.599;Hydraulique;1268599.0
2014;04;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1119.794;Hydraulique;1119794.0
2014;04;94;Corse;Production hydraulique (GWh);72.488;Hydraulique;72488.0
2015;04;44;Grand Est;Production hydraulique (GWh);854.585;Hydraulique;854585.0
2015;04;52;Pays de la Loire;Production hydraulique (GWh);2.441;Hydraulique;2441.0
2015;04;76;Occitanie;Production hydraulique (GWh);1112.096;Hydraulique;1112096.0
2015;04;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);633.122;Hydraulique;633122.0
2016;04;24;Centre-Val de Loire;Production hydraulique (GWh);22.177;Hydraulique;22177.0
2016;04;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);101.844;Hydraulique;101844.0
2016;04;52;Pays de la Loire;Production hydraulique (GWh);3.224;Hydraulique;3224.0
2016;04;75;Nouvelle-Aquitaine;Production hydraulique (GWh);569.005;Hydraulique;569005.0
2016;04;94;Corse;Production hydraulique (GWh);41.998;Hydraulique;41998.0
2017;04;75;Nouvelle-Aquitaine;Production hydraulique (GWh);308.599;Hydraulique;308599.0
2017;04;94;Corse;Production hydraulique (GWh);41.037;Hydraulique;41037.0
2018;04;24;Centre-Val de Loire;Production hydraulique (GWh);18.243;Hydraulique;18243.0
2018;04;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);80.328;Hydraulique;80328.0
2018;04;52;Pays de la Loire;Production hydraulique (GWh);2.993;Hydraulique;2993.0
2019;04;28;Normandie;Production hydraulique (GWh);10.428;Hydraulique;10428.0
2019;04;52;Pays de la Loire;Production hydraulique (GWh);2.276;Hydraulique;2276.0
2020;04;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);34.642;Hydraulique;34642.0
2020;04;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);724.861;Hydraulique;724861.0
2021;04;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);38.738;Hydraulique;38738.0
2021;04;53;Bretagne;Production hydraulique (GWh);50.096;Hydraulique;50096.0
2021;04;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);1701.388;Hydraulique;1701388.0
2022;04;11;Île-de-France;Production hydraulique (GWh);6.237;Hydraulique;6237.0
2023;04;11;Île-de-France;Production hydraulique (GWh);7.29;Hydraulique;7290.0
2023;04;32;Hauts-de-France;Production hydraulique (GWh);1.777;Hydraulique;1777.0
2023;04;52;Pays de la Loire;Production hydraulique (GWh);3.64;Hydraulique;3640.0
2024;04;24;Centre-Val de Loire;Production hydraulique (GWh);20.74;Hydraulique;20740.0
2024;04;28;Normandie;Production hydraulique (GWh);8.642;Hydraulique;8642.0
2024;04;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2525.624;Hydraulique;2525624.0
2014;05;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1040.367;Hydraulique;1040367.0
2014;05;94;Corse;Production hydraulique (GWh);50.446;Hydraulique;50446.0
2015;05;11;Île-de-France;Production hydraulique (GWh);3.436;Hydraulique;3436.0
2016;05;76;Occitanie;Production hydraulique (GWh);1229.059;Hydraulique;1229059.0
2017;05;52;Pays de la Loire;Production hydraulique (GWh);0.904;Hydraulique;904.0
2018;05;24;Centre-Val de Loire;Production hydraulique (GWh);12.971;Hydraulique;12971.0
2018;05;53;Bretagne;Production hydraulique (GWh);48.237;Hydraulique;48237.0
2018;05;75;Nouvelle-Aquitaine;Production hydraulique (GWh);418.885;Hydraulique;418885.0
2018;05;76;Occitanie;Production hydraulique (GWh);1474.499;Hydraulique;1474499.0
2018;05;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);3396.082;Hydraulique;3396082.0
2019;05;11;Île-de-France;Production hydraulique (GWh);7.119;Hydraulique;7119.0
2019;05;24;Centre-Val de Loire;Production hydraulique (GWh);4.007;Hydraulique;4006.9999999999995
2019;05;53;Bretagne;Production hydraulique (GWh);47.55;Hydraulique;47550.0
2019;05;75;Nouvelle-Aquitaine;Production hydraulique (GWh);360.381;Hydraulique;360381.0
2019;05;94;Corse;Production hydraulique (GWh);52.436;Hydraulique;52436.0
2020;05;53;Bretagne;Production hydraulique (GWh);46.613;Hydraulique;46613.0
2020;05;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2915.612;Hydraulique;2915612.0
2020;05;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1251.436;Hydraulique;1251436.0
2021;05;44;Grand Est;Production hydraulique (GWh);839.923;Hydraulique;839923.0
2021;05;52;Pays de la Loire;Production hydraulique (GWh);2.091;Hydraulique;2091.0
2021;05;75;Nouvelle-Aquitaine;Production hydraulique (GWh);340.884;Hydraulique;340884.0
2021;05;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1081.73;Hydraulique;1081730.0
2022;05;52;Pays de la Loire;Production hydraulique (GWh);0.913;Hydraulique;913.0
2022;05;94;Corse;Production hydraulique (GWh);46.025;Hydraulique;46025.0
2023;05;53;Bretagne;Production hydraulique (GWh);39.154;Hydraulique;39154.0
2023;05;94;Corse;Production hydraulique (GWh);47.322;Hydraulique;47322.0
2024;05;44;Grand Est;Production hydraulique (GWh);877.077;Hydraulique;877077.0
2024;05;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);3194.083;Hydraulique;3194083.0
2024;05;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1233.372;Hydraulique;1233372.0
2014;06;11;Île-de-France;Production hydraulique (GWh);3.501;Hydraulique;3501.0
2014;06;44;Grand Est;Production hydraulique (GWh);659.099;Hydraulique;659099.0
2014;06;52;Pays de la Loire;Production hydraulique (GWh);1.057;Hydraulique;1057.0
2014;06;75;Nouvelle-Aquitaine;Production hydraulique (GWh);293.814;Hydraulique;293814.0
2014;06;94;Corse;Production hydraulique (GWh);24.223;Hydraulique;24223.0
2015;06;11;Île-de-France;Production hydraulique (GWh);5.995;Hydraulique;5995.0
2015;06;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);26.314;Hydraulique;26314.0
2015;06;52;Pays de la Loire;Production hydraulique (GWh);0.717;Hydraulique;717.0
2015;06;53;Bretagne;Production hydraulique (GWh);45.282;Hydraulique;45282.0
2015;06;76;Occitanie;Production hydraulique (GWh);913.334;Hydraulique;913334.0
2016;06;24;Centre-Val de Loire;Production hydraulique (GWh);17.628;Hydraulique;17628.0
2016;06;44;Grand Est;Production hydraulique (GWh);986.48;Hydraulique;986480.0
2016;06;94;Corse;Production hydraulique (GWh);14.919;Hydraulique;14919.0
2017;06;28;Normandie;Production hydraulique (GWh);7.572;Hydraulique;7572.0
2017;06;76;Occitanie;Production hydraulique (GWh);736.461;Hydraulique;736461.0
2017;06;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2397.502;Hydraulique;2397502.0
2018;06;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1292.044;Hydraulique;1292044.0
2018;06;94;Corse;Production hydraulique (GWh);36.999;Hydraulique;36999.0
2019;06;32;Hauts-de-France;Production hydraulique (GWh);0.433;Hydraulique;433.0
2019;06;44;Grand Est;Production hydraulique (GWh);908.602;Hydraulique;908602.0
2019;06;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2834.317;Hydraulique;2834317.0
2020;06;11;Île-de-France;Production hydraulique (GWh);3.289;Hydraulique;3289.0
2020;06;52;Pays de la Loire;Production hydraulique (GWh);0.674;Hydraulique;674.0
2020;06;75;Nouvelle-Aquitaine;Production hydraulique (GWh);253.121;Hydraulique;253121.0
2020;06;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2872.223;Hydraulique;2872223.0
2020;06;94;Corse;Production hydraulique (GWh);21.497;Hydraulique;21497.0
2021;06;52;Pays de la Loire;Production hydraulique (GWh);1.464;Hydraulique;1464.0
2021;06;94;Corse;Production hydraulique (GWh);23.813;Hydraulique;23813.0
2022;06;28;Normandie;Production hydraulique (GWh);7.164;Hydraulique;7164.0
2022;06;53;Bretagne;Production hydraulique (GWh);43.679;Hydraulique;43679.0
2022;06;75;Nouvelle-Aquitaine;Production hydraulique (GWh);125.303;Hydraulique;125303.0
2023;06;32;Hauts-de-France;Production hydraulique (GWh);1.025;Hydraulique;1025.0
2023;06;52;Pays de la Loire;Production hydraulique (GWh);0.779;Hydraulique;779.0
2023;06;53;Bretagne;Production hydraulique (GWh);33.77;Hydraulique;33770.0
2023;06;76;Occitanie;Production hydraulique (GWh);919.122;Hydraulique;919122.0
2023;06;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2895.639;Hydraulique;2895639.0
2023;06;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);930.615;Hydraulique;930615.0
2024;06;32;Hauts-de-France;Production hydraulique (GWh);0.674;Hydraulique;674.0
2024;06;52;Pays de la Loire;Production hydraulique (GWh);2.606;Hydraulique;2606.0
2024;06;76;Occitanie;Production hydraulique (GWh);965.909;Hydraulique;965909.0
2024;06;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);1251.665;Hydraulique;1251665.0
2024;06;94;Corse;Production hydraulique (GWh);8.272;Hydraulique;8272.0
2014;07;76;Occitanie;Production hydraulique (GWh);911.95;Hydraulique;911950.0
2014;07;94;Corse;Production hydraulique (GWh);12.325;Hydraulique;12325.0
2015;07;11;Île-de-France;Production hydraulique (GWh);3.572;Hydraulique;3572.0
2015;07;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);18.989;Hydraulique;18989.0
2015;07;44;Grand Est;Production hydraulique (GWh);697.084;Hydraulique;697084.0
2016;07;44;Grand Est;Production hydraulique (GWh);1005.364;Hydraulique;1005364.0
2016;07;75;Nouvelle-Aquitaine;Production hydraulique (GWh);163.257;Hydraulique;163257.0
2017;07;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);1810.777;Hydraulique;1810777.0
2019;07;11;Île-de-France;Production hydraulique (GWh);3.337;Hydraulique;3337.0
2019;07;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);15.744;Hydraulique;15744.0
2019;07;28;Normandie;Production hydraulique (GWh);3.685;Hydraulique;3685.0
2019;07;53;Bretagne;Production hydraulique (GWh);48.722;Hydraulique;48722.0
2019;07;75;Nouvelle-Aquitaine;Production hydraulique (GWh);75.575;Hydraulique;75575.0
2020;07;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);23.83;Hydraulique;23830.0
2020;07;44;Grand Est;Production hydraulique (GWh);683.009;Hydraulique;683009.0
2020;07;76;Occitanie;Production hydraulique (GWh);597.555;Hydraulique;597555.0
2020;07;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);750.332;Hydraulique;750332.0
2021;07;44;Grand Est;Production hydraulique (GWh);912.896;Hydraulique;912896.0
2021;07;76;Occitanie;Production hydraulique (GWh);549.508;Hydraulique;549508.0
2022;07;32;Hauts-de-France;Production hydraulique (GWh);0.514;Hydraulique;514.0
2022;07;52;Pays de la Loire;Production hydraulique (GWh);0.164;Hydraulique;164.0
2024;07;52;Pays de la Loire;Production hydraulique (GWh);1.238;Hydraulique;1238.0
2024;07;94;Corse;Production hydraulique (GWh);12.919;Hydraulique;12919.0
2014;08;27;Bourgogne-Franche-Comté;Production hydraulique (GWh);73.716;Hydraulique;73716.0
2014;08;28;Normandie;Production hydraulique (GWh);13.922;Hydraulique;13922.0
2014;08;52;Pays de la Loire;Production hydraulique (GWh);1.745;Hydraulique;1745.0
2014;08;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);2437.096;Hydraulique;2437096.0
2014;08;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);752.877;Hydraulique;752877.0
2015;08;52;Pays de la Loire;Production hydraulique (GWh);0.3;Hydraulique;300.0
2016;08;53;Bretagne;Production hydraulique (GWh);48.612;Hydraulique;48612.0
2016;08;76;Occitanie;Production hydraulique (GWh);536.563;Hydraulique;536563.0
2017;08;24;Centre-Val de Loire;Production hydraulique (GWh);0.345;Hydraulique;345.0
2018;08;11;Île-de-France;Production hydraulique (GWh);4.351;Hydraulique;4351.0
2018;08;28;Normandie;Production hydraulique (GWh);8.849;Hydraulique;8849.0
2018;08;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);549.18;Hydraulique;549180.0
2018;08;94;Corse;Production hydraulique (GWh);14.982;Hydraulique;14982.0
2019;08;24;Centre-Val de Loire;Production hydraulique (GWh);0.393;Hydraulique;393.0
2019;08;76;Occitanie;Production hydraulique (GWh);497.197;Hydraulique;497197.0
2020;08;11;Île-de-France;Production hydraulique (GWh);2.541;Hydraulique;2541.0
2020;08;44;Grand Est;Production hydraulique (GWh);602.184;Hydraulique;602184.0
2020;08;84;Auvergne-Rhône-Alpes;Production hydraulique (GWh);1912.359;Hydraulique;1912359.0
2021;08;94;Corse;Production hydraulique (GWh);8.537;Hydraulique;8537.0
2022;08;28;Normandie;Production hydraulique (GWh);5.325;Hydraulique;5325.0
2022;08;44;Grand Est;Production hydraulique (GWh);484.304;Hydraulique;484304.0
2022;08;93;Provence-Alpes-Côte d'Azur;Production hydraulique (GWh);378.508;Hydraulique;378508.0
2023;08;52;Pays de la Loire;Production hydraulique (GWh);1.01;Hydraulique;1010.0
2023;08;94;Corse;Production hydraulique (GWh);8.091;Hydraulique;8090.999999999999
2024;08;11;Île-de-France;Production hydraulique (GWh);7.461;Hydraulique;7461.0
2024;08;28;Normandie;Production hydraulique (GWh);10.157;Hydraulique;10157.0
2024;08;32;Hauts-de-France;Production hydraulique (GWh);1.395;Hydraulique;1395.0
2024;08;75;Nouvelle-Aquitaine;Production hydraulique (GWh);75.35;Hydraulique;75350.0
